03.040080.0040,1/2x1/2x1/4 TEE CxC REDUC WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040080.0050,1/2x1/2x3/8 TEE CxC REDUC WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040080.0060,1/2x1/2x3/4 TEE CxC REDUC WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040080.0070,1/2x1/2x1 TEE CxC REDUC WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040080.0080,3/4x3/8x3/8 TEE CxC REDUC WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040080.0090,3/4x1/2x3/8 TEE CxC REDUC WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040080.0100,3/4x1/2x1/2 TEE CxC REDUC WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040080.0110,3/4x1/2x3/4 TEE CxC REDUC WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040080.0120,3/4x3/4x1/2 TEE CxC REDUC WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040080.0170,3/4x3/4x1 TEE CxC REDUC WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040090.0010,1x1/2x1/2 TEE CxC REDUC WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040090.0020,1x1/2x3/4 TEE CxC REDUC WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040090.0030,1x1/2x1 TEE CxC REDUC WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040090.0040,1x3/4x1/2 TEE CxC REDUC WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040090.0050,1x3/4x3/4 TEE CxC REDUC WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040090.0060,1x3/4x1 TEE CxC REDUC WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040090.0070,1x1x3/8 TEE CxC REDUC WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040090.0080,1x1x1/2 TEE CxC REDUC WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040090.0090,1x1x3/4 TEE CxC REDUC WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040090.0100,1x1x1-1/4 TEE CxC REDUC WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
03.040090.0110,1x1x1-1/2 TEE CxC REDUC WROT,EA,0,1,,75,1,HR,0,0,1,HR,0
